t,in,mag
-6.3551102855816138e-06,-0.00389854214236518,0.012713417623517298
-6.3251102855816158e-06,-0.0042296803338656153,0.012713417623517298
-6.2951102855816177e-06,-0.0029051275678635413,0.0063697086253889923
-6.2651102855816197e-06,-0.0025739893763631061,0.00035987904821466188
-6.2351102855816217e-06,-0.00389854214236518,-0.0043144328451431013
-6.2051102855816237e-06,-0.0015805748018614674,-0.0046483122660972986
-6.1751102855816121e-06,-0.0035674039508646338,0.0040325526787100552
-6.1451102855816141e-06,-0.0025739893763631061,-0.0026450357403724478
-6.1151102855816161e-06,-0.00025602203585939343,-0.0076532270546844083
-6.0851102855816181e-06,-0.0012494366103610322,-0.00064175921464770802
-6.05511028558162e-06,-0.0048919567168667077,0.0020292761529853154
-6.025110285581622e-06,-0.0032362657593640876,-0.0029789151613266451
-5.995110285581624e-06,-0.0035674039508646338,-0.0056499505289596685
-5.9651102855816124e-06,-0.0019117129933620136,-0.0059838299499137548
-5.9351102855816144e-06,-0.0048919567168667077,-0.0023111563194183615
-5.9051102855816164e-06,-0.0029051275678635413,2.5999627260575586e-05
-5.8751102855816184e-06,-0.0029051275678635413,0.0023631555739394017
-5.8451102855816204e-06,-0.0019117129933620136,0.0063697086253889923
-5.8151102855816223e-06,-0.0022428511848625599,-0.00030787979369362173
-5.7851102855816108e-06,-0.0019117129933620136,0.0013615173110770318
-5.7551102855816127e-06,-0.0015805748018614674,-0.0043144328451431013
-5.7251102855816147e-06,-0.0015805748018614674,-0.0019772768984642752
-5.6951102855816167e-06,-0.0029051275678635413,-0.011325900685179802
-5.6651102855816187e-06,-0.0035674039508646338,0.0047003115206183388
-5.6351102855816207e-06,-0.0019117129933620136,0.010710141097792558
-5.6051102855816226e-06,-0.0012494366103610322,0.0053680703625265114
-5.5751102855816111e-06,-0.0029051275678635413,-0.0036466740032348177
-5.5451102855816131e-06,-0.0022428511848625599,-0.0093226241594550618
-5.515110285581615e-06,-0.00389854214236518,-0.0033127945822807314
-5.485110285581617e-06,-0.0022428511848625599,-0.00030787979369362173
-5.455110285581619e-06,-0.0012494366103610322,0.0036986732577559689
-5.425110285581621e-06,-0.0015805748018614674,0.0020292761529853154
-5.395110285581623e-06,-0.0025739893763631061,0.0040325526787100552
-5.3651102855816114e-06,-0.0019117129933620136,0.00035987904821466188
-5.3351102855816134e-06,-0.00058716022735993967,-0.0053160711080054712
-5.3051102855816154e-06,-0.0088656150148729296,0.042762565509388728
-5.2751102855816173e-06,0.0093469855176555594,-0.076098508350280425
-5.2451102855816193e-06,0.0013996689216431157,0.027737991566453069
-5.2151102855816213e-06,-0.010190167780875004,0.0010276378901229455
-5.1851102855816233e-06,0.00073739253864213428,0.0020292761529853154
-5.1551102855816117e-06,0.0023930834961447545,0.0053680703625265114
-5.1251102855816137e-06,-0.0048919567168667077,0.0063697086253889923
-5.0951102855816157e-06,-0.0029051275678635413,-0.013996936052812825
-5.0651102855816177e-06,0.00040625434714158803,-0.0083209858965926919
-5.0351102855816196e-06,-0.0058853712913682354,0.0010276378901229455
-5.0051102855816216e-06,-0.0012494366103610322,0.0030309144158476853
-4.9751102855816236e-06,-0.0019117129933620136,0.012379538202563212
-4.945110285581612e-06,-0.00058716022735993967,0.014048935307333865
-4.915110285581614e-06,-0.00025602203585939343,0.0050341909415724251
-4.885110285581616e-06,-0.0022428511848625599,-0.007319347633730211
-4.855110285581618e-06,7.5116155641041793e-05,-0.0089887447385008645
-4.82511028558162e-06,0.00040625434714158803,-0.0026450357403724478
-4.7951102855816219e-06,-0.0025739893763631061,0.0070374674672971649
-4.7651102855816239e-06,-0.0019117129933620136,0.0087068645720678184
-4.7351102855816123e-06,7.5116155641041793e-05,-0.00030787979369362173
-4.7051102855816143e-06,-0.0012494366103610322,-0.00064175921464770802
-4.6751102855816163e-06,-0.0019117129933620136,-0.0036466740032348177
-4.6451102855816183e-06,-0.0012494366103610322,-0.007319347633730211
-4.6151102855816203e-06,-0.00091829841886048591,-0.0026450357403724478
-4.5851102855816222e-06,-0.00025602203585939343,-0.0053160711080054712
-4.5551102855816107e-06,-0.0012494366103610322,0.0013615173110770318
-4.5251102855816127e-06,-0.0015805748018614674,0.014048935307333865
-4.4951102855816146e-06,-0.0019117129933620136,0.014048935307333865
-4.4651102855816166e-06,-0.0029051275678635413,0.0040325526787100552
-4.4351102855816186e-06,-0.0019117129933620136,-0.0049821916870513849
-4.4051102855816206e-06,-0.0019117129933620136,-0.0063177093708678411
-4.3751102855816226e-06,-0.0025739893763631061,0.0020292761529853154
-4.345110285581611e-06,-0.00058716022735993967,0.0063697086253889923
-4.315110285581613e-06,-0.00091829841886048591,0.0047003115206183388
-4.285110285581615e-06,-0.0029051275678635413,0.0030309144158476853
-4.2551102855816169e-06,-0.0019117129933620136,-0.0026450357403724478
-4.2251102855816189e-06,-0.00091829841886048591,-0.007319347633730211
-4.1951102855816209e-06,-0.00091829841886048591,-0.0059838299499137548
-4.1651102855816229e-06,-0.0025739893763631061,-0.0046483122660972986
-4.1351102855816113e-06,-0.0019117129933620136,-0.0013095180565559916
-4.1051102855816133e-06,-0.0029051275678635413,0.0070374674672971649
-4.0751102855816153e-06,-0.0019117129933620136,0.0033647938368017716
-4.0451102855816173e-06,-0.0012494366103610322,-0.0089887447385008645
-4.0151102855816192e-06,-0.00091829841886048591,-0.0089887447385008645
-3.9851102855816212e-06,-0.0022428511848625599,-0.0013095180565559916
-3.9551102855816232e-06,-0.0012494366103610322,0.006035829204434795
-3.9251102855816116e-06,-0.0012494366103610322,0.0053680703625265114
-3.8951102855816136e-06,-0.0032362657593640876,0.0043664320996641415
-3.8651102855816156e-06,-0.0022428511848625599,0.0033647938368017716
-3.8351102855816176e-06,-0.00025602203585939343,-0.0063177093708678411
-3.8051102855816196e-06,-0.0015805748018614674,-0.00064175921464770802
-3.7751102855816215e-06,-0.0015805748018614674,0.0067035880463430786
-3.7451102855816235e-06,-0.00058716022735993967,0.0033647938368017716
-3.7151102855816119e-06,-0.0012494366103610322,2.5999627260575586e-05
-3.6851102855816139e-06,-0.0015805748018614674,2.5999627260575586e-05
-3.6551102855816159e-06,-0.0022428511848625599,-0.0013095180565559916
-3.6251102855816179e-06,-0.0019117129933620136,-0.0016433974775100779
-3.5951102855816199e-06,-0.00091829841886048591,-0.0023111563194183615
-3.5651102855816219e-06,-0.0029051275678635413,0.0013615173110770318
-3.5351102855816238e-06,-0.0029051275678635413,0.0053680703625265114
-3.5051102855816123e-06,-0.0019117129933620136,-0.0079871064756384946
-3.4751102855816142e-06,-0.0048919567168667077,0.0097085028349301883
-3.4451102855816162e-06,7.5116155641041793e-05,-0.007319347633730211
-3.4151102855816182e-06,-0.00389854214236518,0.015384452991150321
-3.3851102855816202e-06,-0.0025739893763631061,0.0047003115206183388
-3.3551102855816222e-06,-0.0015805748018614674,0.0020292761529853154
-3.3251102855816106e-06,-0.0048919567168667077,-0.0029789151613266451
-3.2951102855816126e-06,-0.0012494366103610322,-0.014998574315675195
-3.2651102855816146e-06,-0.0058853712913682354,-0.0049821916870513849
-3.2351102855816165e-06,-0.0015805748018614674,0.0083729851511137321
-3.2051102855816185e-06,-0.0042296803338656153,0.018723247200691628
-3.1751102855816205e-06,-0.0022428511848625599,0.0040325526787100552
-3.1451102855816225e-06,-0.0022428511848625599,-0.0023111563194183615
-3.1151102855816109e-06,-0.0035674039508646338,-0.015666333157583479
-3.0851102855816129e-06,-0.0019117129933620136,-0.016334091999491651
-3.0551102855816149e-06,-0.0048919567168667077,0.0057019497834807087
-3.0251102855816169e-06,-0.0012494366103610322,0.013715055886379779
-2.9951102855816188e-06,-0.00058716022735993967,0.0077052263092054485
-2.9651102855816208e-06,-0.0029051275678635413,-0.00064175921464770802
-2.9351102855816228e-06,-0.0022428511848625599,-0.0089887447385008645
-2.9051102855816112e-06,-0.0045608185253661615,-0.011325900685179802
-2.8751102855816132e-06,-0.0032362657593640876,-0.0049821916870513849
-2.8451102855816152e-06,-0.0032362657593640876,0.0083729851511137321
-2.8151102855816172e-06,-0.0025739893763631061,0.011711779360654928
-2.7851102855816192e-06,-0.0035674039508646338,0.0030309144158476853
-2.7551102855816211e-06,-0.0019117129933620136,-0.0093226241594550618
-2.7251102855816231e-06,-0.0012494366103610322,-0.0063177093708678411
-2.6951102855816115e-06,0.00073739253864213428,0.00035987904821466188
-2.6651102855816135e-06,-0.0025739893763631061,0.0063697086253889923
-2.6351102855816155e-06,-0.0019117129933620136,2.5999627260575586e-05
-2.6051102855816175e-06,-0.0025739893763631061,0.0010276378901229455
-2.5751102855816195e-06,-0.00091829841886048591,0.0036986732577559689
-2.5451102855816215e-06,-0.0019117129933620136,-0.0013095180565559916
-2.5151102855816234e-06,-0.00091829841886048591,-0.00030787979369362173
-2.4851102855816119e-06,-0.0022428511848625599,-0.00030787979369362173
-2.4551102855816138e-06,-0.0022428511848625599,-0.00064175921464770802
-2.4251102855816158e-06,0.001730807113143662,-0.011993659527088085
-2.3951102855816178e-06,-0.0088656150148729296,0.010710141097792558
-2.3651102855816198e-06,-0.005223094908367143,0.018723247200691628
-2.3351102855816218e-06,0.001730807113143662,-0.021342283313803612
-2.3051102855816238e-06,-0.0062165094828687817,0.0036986732577559689
-2.2751102855816122e-06,-0.0022428511848625599,0.0090407439930219047
-2.2451102855816142e-06,-0.0015805748018614674,-0.0033127945822807314
-2.2151102855816161e-06,-0.0065476476743692169,0.019724885463553998
-2.1851102855816181e-06,0.0043799126451478099,-0.015666333157583479
-2.1551102855816201e-06,-0.0019117129933620136,-0.010324262422317432
-2.1251102855816221e-06,-0.0048919567168667077,0.022062041410232935
-2.0951102855816241e-06,-0.0012494366103610322,-0.00064175921464770802
-2.0651102855816125e-06,-0.0035674039508646338,-0.00030787979369362173
-2.0351102855816145e-06,-0.0048919567168667077,0.0010276378901229455
-2.0051102855816165e-06,-0.0032362657593640876,-0.010324262422317432
-1.9751102855816184e-06,-0.0035674039508646338,-0.011325900685179802
-1.9451102855816204e-06,-0.0022428511848625599,0.0010276378901229455
-1.9151102855816224e-06,-0.0019117129933620136,0.006035829204434795
-1.8851102855816108e-06,-0.0029051275678635413,0.0030309144158476853
-1.8551102855816128e-06,-0.0045608185253661615,0.0013615173110770318
-1.8251102855816148e-06,-0.0022428511848625599,-0.0043144328451431013
-1.7951102855816168e-06,0.00040625434714158803,-0.0093226241594550618
-1.7651102855816188e-06,-0.0012494366103610322,-0.00097563863560190534
-1.7351102855816207e-06,-0.0048919567168667077,0.0063697086253889923
-1.7051102855816227e-06,-0.0032362657593640876,0.0043664320996641415
-1.6751102855816111e-06,-0.0025739893763631061,0.0020292761529853154
-1.6451102855816131e-06,-0.00058716022735993967,-0.007319347633730211
-1.6151102855816151e-06,-0.0019117129933620136,-0.0059838299499137548
-1.5851102855816171e-06,-0.0012494366103610322,0.0030309144158476853
-1.5551102855816191e-06,-0.0012494366103610322,0.0053680703625265114
-1.5251102855816211e-06,-0.0029051275678635413,-0.0023111563194183615
-1.495110285581623e-06,-0.0042296803338656153,-0.00064175921464770802
-1.4651102855816115e-06,-0.0032362657593640876,0.0053680703625265114
-1.4351102855816134e-06,-0.0022428511848625599,0.0047003115206183388
-1.4051102855816154e-06,-0.0022428511848625599,0.0016953967320311181
-1.3751102855816174e-06,-0.0025739893763631061,-0.0033127945822807314
-1.3451102855816194e-06,0.00040625434714158803,-0.007319347633730211
-1.3151102855816214e-06,0.0010685307301426805,-0.007319347633730211
-1.2851102855816234e-06,-0.00058716022735993967,0.0023631555739394017
-1.2551102855816118e-06,-0.00058716022735993967,0.012045658781609125
-1.2251102855816138e-06,-0.00091829841886048591,0.011711779360654928
-1.1951102855816157e-06,-0.0022428511848625599,0.0050341909415724251
-1.1651102855816177e-06,-0.0019117129933620136,-0.003980553424189015
-1.1351102855816197e-06,-0.0019117129933620136,-0.013996936052812825
-1.1051102855816217e-06,-0.0045608185253661615,0.0033647938368017716
-1.0751102855816237e-06,0.0033864980706462822,-0.010992021264225715
-1.0451102855816121e-06,-0.0065476476743692169,0.017053850095920975
-1.0151102855816141e-06,-0.0025739893763631061,0.0047003115206183388
-9.8511028558161606e-07,-0.00091829841886048591,0.013381176465425582
-9.5511028558161804e-07,-0.0045608185253661615,0.0033647938368017716
-9.2511028558162002e-07,0.0037176362621468284,-0.007319347633730211
-8.95110285581622e-07,-0.0045608185253661615,0.0057019497834807087
-8.6511028558162398e-07,-0.00091829841886048591,-0.016334091999491651
-8.3511028558161241e-07,-0.00025602203585939343,0.0036986732577559689
-8.0511028558161439e-07,-0.0042296803338656153,0.0047003115206183388
-7.7511028558161638e-07,0.0013996689216431157,0.002697034994893488
-7.4511028558161836e-07,-0.0048919567168667077,-0.0013095180565559916
-7.1511028558162034e-07,-0.00091829841886048591,-0.018003489104262305
-6.8511028558162232e-07,-0.0022428511848625599,-0.0059838299499137548
-6.5511028558161075e-07,-0.00091829841886048591,0.006035829204434795
-6.2511028558161273e-07,-0.00025602203585939343,0.011711779360654928
-5.9511028558161471e-07,-0.00389854214236518,0.0063697086253889923
-5.6511028558161669e-07,-0.00091829841886048591,-0.00097563863560190534
-5.3511028558161867e-07,-0.0012494366103610322,-0.00064175921464770802
-5.0511028558162066e-07,0.00040625434714158803,-0.010324262422317432
-4.7511028558162264e-07,-0.0025739893763631061,0.0013615173110770318
-4.4511028558161107e-07,-0.0015805748018614674,0.0023631555739394017
-4.1511028558161305e-07,0.0023930834961447545,0.00069375846916874817
-3.8511028558161503e-07,0.0010685307301426805,0.002697034994893488
-3.5511028558161701e-07,-0.00025602203585939343,-0.0023111563194183615
-3.2511028558161899e-07,-0.0022428511848625599,-0.0023111563194183615
-2.9511028558162097e-07,-0.0015805748018614674,-0.0013095180565559916
-2.6511028558162295e-07,-0.0042296803338656153,0.0013615173110770318
-2.3511028558161138e-07,-0.00389854214236518,-0.0069854682127761247
-2.0511028558161336e-07,-0.0019117129933620136,-0.0013095180565559916
-1.7511028558161534e-07,-0.0019117129933620136,0.006035829204434795
-1.4511028558161733e-07,-0.0012494366103610322,0.002697034994893488
-1.1511028558161931e-07,-0.0035674039508646338,0.0073713468882513622
-8.5110285581621288e-08,0.0030553598791457359,-0.0069854682127761247
-5.511028558162327e-08,-0.00025602203585939343,-0.00064175921464770802
-2.5110285581611698e-08,-0.00025602203585939343,-0.0099903830013632344
4.8897144183863202e-09,0.056037470519228694,0.032746182880764918
3.4889714418384339e-08,1.4822496613119598,0.091508960968691322
6.4889714418382358e-08,1.8835891494105879,-0.13486128643820672
9.4889714418380376e-08,1.969353941009222,-0.039037892624372295
1.248897144183784e-07,1.9825994686692427,0.0016953967320311181
1.5488971441837641e-07,1.9895533706907536,0.045433600877021751
1.8488971441838798e-07,1.987897679733251,0.019057126621645715
2.14889714418386e-07,1.9935270289887597,0.015718332412104519
2.4488971441838402e-07,1.9905467852652552,-0.00030787979369362173
2.7488971441838204e-07,1.9981629636697671,0.068805160343810678
3.0488971441838006e-07,1.9931958907972593,0.17731597215390194
3.3488971441837808e-07,1.9978318254782665,0.32756171158325909
3.648897144183761e-07,1.9981629636697671,0.47647193332879967
3.9488971441838767e-07,2.0008120692017712,0.65042311164589983
4.2488971441838569e-07,1.9981629636697671,0.83873110506402737
4.5488971441838371e-07,2.0027988983507745,1.0390587576365036
4.8488971441838172e-07,2.0021366219677734,1.2433929632604293
5.1488971441837974e-07,2.0031300365422746,1.4487288071472175
5.4488971441837776e-07,2.0024677601592735,1.6367029211443909
5.7488971441838933e-07,2.0047857274997773,1.8066475464100415
6.0488971441838735e-07,2.0054480038827784,1.9515512151041325
6.3488971441838537e-07,2.0064414184572801,2.0497117648646457
6.6488971441838339e-07,2.0074348330317813,2.086772380590554
6.9488971441838141e-07,2.0094216621807846,2.0764221185409761
7.2488971441837943e-07,2.0067725566487802,2.037358226289343
7.5488971441837745e-07,2.0047857274997773,1.9949555398281691
7.8488971441838902e-07,2.0064414184572801,1.9281796556373436
8.1488971441838704e-07,2.0074348330317813,1.8483824740293073
8.4488971441838505e-07,2.0061102802657795,1.7729257248936747
8.7488971441838307e-07,2.0054480038827784,1.7011416493885374
9.0488971441838109e-07,2.0084282476062834,1.6206767089385927
9.3488971441837911e-07,2.0097528003722851,1.5388762508048317
9.6488971441837713e-07,2.009090523989284,1.4647550193530154
9.948897144183887e-07,2.0077659712232823,1.4226862123127955
1.0248897144183867e-06,2.0080971094147824,1.3762769728001718
1.0548897144183847e-06,2.0097528003722851,1.3145092799236582
1.0848897144183828e-06,2.0107462149467867,1.2654290050434016
1.1148897144183808e-06,2.0100839385637856,1.2447284809442458
1.1448897144183788e-06,2.0097528003722851,1.2203552832145945
1.1748897144183768e-06,2.009090523989284,1.1799558732791451
1.2048897144183884e-06,2.0110773531382873,1.1448985340789619
1.2348897144183864e-06,2.0104150767552862,1.1245318894007601
1.2648897144183844e-06,2.009090523989284,1.106168521248283
1.2948897144183824e-06,2.0067725566487802,1.0901423090424851
1.3248897144183805e-06,2.0084282476062834,1.0737822174157328
1.3548897144183785e-06,2.0084282476062834,1.0560866081051641
1.3848897144183765e-06,2.0104150767552862,1.0497428991070357
1.4148897144183881e-06,2.0074348330317813,1.0467379843184486
1.4448897144183861e-06,2.0084282476062834,1.0447347077927238
1.4748897144183841e-06,2.0100839385637856,1.039726516478412
1.5048897144183821e-06,2.009090523989284,1.0350522045850541
1.5348897144183801e-06,2.0067725566487802,1.0307117721126504
1.5648897144183782e-06,2.0087593857977835,1.0220309071678431
1.5948897144183762e-06,2.0054480038827784,1.0076740920668157
1.6248897144183878e-06,2.0077659712232823,0.99198175928197174
1.6548897144183858e-06,2.0074348330317813,0.97896046186476071
1.6848897144183838e-06,2.0067725566487802,0.96393588792182505
1.7148897144183818e-06,2.0077659712232823,0.94290148440171506
1.7448897144183798e-06,2.0084282476062834,0.92553975451210047
1.7748897144183778e-06,2.0074348330317813,0.91051518056916469
1.8048897144183894e-06,2.0064414184572801,0.89849552141481615
1.8348897144183874e-06,2.0067725566487802,0.87712723847375207
1.8648897144183855e-06,2.005779142074279,0.8514185230602842
1.8948897144183835e-06,2.0071036948402812,0.82303877227918343
1.9248897144183815e-06,2.0061102802657795,0.80400764528479818
1.9548897144183795e-06,2.005779142074279,0.79499290091903685
1.9848897144183775e-06,2.0074348330317813,0.77162134145224792
2.0148897144183891e-06,2.0037923129252757,0.77128746203129372
2.0448897144183871e-06,2.0084282476062834,0.7308880520958444
2.0748897144183851e-06,2.0024677601592735,0.73188969035870677
2.1048897144183832e-06,2.0044545893082768,0.69750011000043177
2.1348897144183812e-06,2.0064414184572801,0.69583071289566112
2.1648897144183792e-06,1.998825240052768,0.68781760679276205
2.1948897144183772e-06,2.0071036948402812,0.64675043801540444
2.2248897144183888e-06,2.0037923129252757,0.64374552322681722
2.2548897144183868e-06,2.0011432073932718,0.62104172260193669
2.2848897144183848e-06,2.005779142074279,0.60267835444945961
2.3148897144183828e-06,2.0037923129252757,0.60100895734468907
2.3448897144183809e-06,2.0080971094147824,0.57296308598454238
2.3748897144183789e-06,2.005779142074279,0.56695325640736804
2.4048897144183769e-06,1.9958449963292635,0.5582723914625608
2.4348897144183885e-06,2.0117396295212879,0.50752271947753347
2.4648897144183865e-06,1.9958449963292635,0.52822324357668937
2.4948897144183845e-06,1.9984941018612676,0.4978402162698638
2.5248897144183825e-06,2.01273304409579,0.48648831595742348
2.5548897144183805e-06,1.9968384109037649,0.49483530148127669
2.5848897144183786e-06,2.0008120692017712,0.44976157965246955
2.6148897144183766e-06,2.0011432073932718,0.44675666486388238
2.6448897144183881e-06,1.998825240052768,0.4357386439723962
2.6748897144183862e-06,2.0037923129252757,0.41503811987324035
2.7048897144183842e-06,2.0024677601592735,0.40101518419316701
2.7348897144183822e-06,2.0047857274997773,0.3839873337245065
2.7648897144183802e-06,2.0018054837762724,0.38832776619691017
2.7948897144183782e-06,2.0001497928187701,0.37497258935874511
2.8248897144183763e-06,2.0027988983507745,0.35660922120626809
2.8548897144183878e-06,2.0021366219677734,0.32789559100421317
2.8848897144183859e-06,2.0011432073932718,0.31687757011272699
2.9148897144183839e-06,1.998825240052768,0.31153549937746094
2.9448897144183819e-06,2.0001497928187701,0.29183661354116752
2.9748897144183799e-06,2.0031300365422746,0.27714591901918595
3.0048897144183779e-06,2.0014743455847723,0.26913281291628688
3.0348897144183895e-06,2.0018054837762724,0.26045194797147952
3.0648897144183875e-06,2.0027988983507745,0.25410823897335111
3.0948897144183855e-06,2.0014743455847723,0.23574487082087414
3.1248897144183836e-06,1.9991563782442685,0.21738150266839718
3.1548897144183816e-06,1.9998186546272696,0.20001977277878258
3.1848897144183796e-06,2.0001497928187701,0.18499519883584681
3.2148897144183776e-06,2.0011432073932718,0.17831761041676431
3.2448897144183892e-06,2.0061102802657795,0.15361053326615892
3.2748897144183872e-06,1.9951827199462624,0.17431105736531483
3.3048897144183852e-06,1.9994875164357691,0.1579509657385626
3.3348897144183832e-06,2.0027988983507745,0.098854308229682109
3.3648897144183813e-06,1.9971695490952655,0.11488052043548025
3.3948897144183793e-06,1.9991563782442685,0.12790181785269117
3.4248897144183773e-06,2.0071036948402812,0.073479472237168442
3.4548897144183889e-06,1.9961761345207638,0.094513875757278432
3.4848897144183869e-06,2.0024677601592735,0.077152145867663835
3.5148897144183849e-06,2.0027988983507745,0.051109551033241996
3.5448897144183829e-06,1.9981629636697671,0.055783862926599759
3.5748897144183809e-06,2.0004809310102707,0.038088253616030965
3.604889714418379e-06,2.0011432073932718,0.018389367779737542
3.634889714418377e-06,1.997500687286766,0.023397559094049392
3.6648897144183885e-06,2.0018054837762724,-0.010992021264225715
3.6948897144183866e-06,1.9965072727122644,-0.0046483122660972986
3.7248897144183846e-06,2.0001497928187701,-0.021008403892849525
3.7548897144183826e-06,1.9961761345207638,-0.013996936052812825
3.7848897144183806e-06,1.9984941018612676,-0.019672886209032958
3.8148897144183786e-06,2.0037923129252757,-0.060072296144482284
3.8448897144183767e-06,2.0014743455847723,-0.063744969774977678
3.8748897144183882e-06,1.9994875164357691,-0.065748246300702529
3.9048897144183862e-06,1.998825240052768,-0.080105061401729905
3.9348897144183843e-06,1.9994875164357691,-0.087116529241766605
3.9648897144183823e-06,2.0004809310102707,-0.097132911870390415
3.9948897144183803e-06,2.0004809310102707,-0.10748317391996831
4.0248897144183783e-06,2.0004809310102707,-0.12050447133717934
4.0548897144183763e-06,1.9994875164357691,-0.12684818033530776
4.0848897144183879e-06,1.9994875164357691,-0.13886783948965631
4.1148897144183859e-06,1.998825240052768,-0.1495519809601884
4.144889714418384e-06,1.9991563782442685,-0.15823284590499564
4.174889714418382e-06,1.9991563782442685,-0.16858310795457354
4.20488971441838e-06,1.9971695490952655,-0.17559457579461024
4.234889714418378e-06,1.9981629636697671,-0.18561095842323405
4.2648897144183896e-06,1.9998186546272696,-0.19128690857945418
4.2948897144183876e-06,1.9971695490952655,-0.1979644969985368
4.3248897144183856e-06,1.9991563782442685,-0.20497596483857339
4.3548897144183836e-06,2.0008120692017712,-0.21666174457196785
4.3848897144183817e-06,1.9951827199462624,-0.23035080083108705
4.4148897144183797e-06,1.9984941018612676,-0.24737865129974757
4.4448897144183777e-06,2.0047857274997773,-0.25205296319310522
4.4748897144183893e-06,1.9948515817547618,-0.23736226867112364
4.5048897144183873e-06,2.0067725566487802,-0.27976495513229782
4.5348897144183853e-06,1.9938581671802602,-0.24437373651116046
4.5648897144183833e-06,1.9945204435632613,-0.29445564965427939
4.5948897144183813e-06,2.0077659712232823,-0.29345401139141702
4.6248897144183794e-06,1.98723540335025,-0.27842943744848125
4.6548897144183774e-06,2.005779142074279,-0.32116600333060963
4.6848897144183889e-06,1.9968384109037649,-0.29111685544473809
4.714889714418387e-06,1.9971695490952655,-0.32049824448870146
4.744889714418385e-06,2.0031300365422746,-0.32784359174969224
4.774889714418383e-06,1.9958449963292635,-0.33351954190591226
4.804889714418381e-06,2.0014743455847723,-0.33952937148308648
4.834889714418379e-06,1.9961761345207638,-0.33018074769637096
4.8648897144183771e-06,1.9991563782442685,-0.35455394542602225
4.8948897144183886e-06,1.9978318254782665,-0.3602298955822425
4.9248897144183866e-06,1.9958449963292635,-0.37792550489281118
4.9548897144183847e-06,1.9998186546272696,-0.38259981678616906
4.9848897144183827e-06,1.9955138581377629,-0.37926102257662775
5.0148897144183807e-06,2.0008120692017712,-0.38660636983761854
5.0448897144183787e-06,1.9951827199462624,-0.38694024925857251
5.0748897144183767e-06,1.9984941018612676,-0.40263258204341668
5.1048897144183883e-06,1.9965072727122644,-0.4086424116205909
5.1348897144183863e-06,1.9971695490952655,-0.41632163830253588
5.1648897144183844e-06,1.9958449963292635,-0.42132982961684773
5.1948897144183824e-06,1.9981629636697671,-0.42700577977306775
5.2248897144183804e-06,1.9981629636697671,-0.43401724761310456
5.2548897144183784e-06,1.9955138581377629,-0.42967681514070089
5.2848897144183764e-06,1.9965072727122644,-0.43835768008550824
5.314889714418388e-06,1.997500687286766,-0.44904182155604011
5.344889714418386e-06,1.9968384109037649,-0.4603937218684806
5.374889714418384e-06,1.9984941018612676,-0.46740518970851719
5.4048897144183821e-06,1.997500687286766,-0.47107786333901269
5.4348897144183801e-06,1.9994875164357691,-0.47541829581141615
5.4648897144183781e-06,1.9971695490952655,-0.46773906912947139
5.4948897144183897e-06,1.9958449963292635,-0.47141174275996667
5.5248897144183877e-06,1.9955138581377629,-0.48276364307240693
5.5548897144183857e-06,1.9958449963292635,-0.49478330222675559
5.5848897144183837e-06,1.9945204435632613,-0.51047563501159954
5.6148897144183817e-06,1.9968384109037649,-0.51715322343068215
5.6448897144183798e-06,1.9981629636697671,-0.51348054980018665
5.6748897144183778e-06,1.997500687286766,-0.51114339385350793
5.7048897144183893e-06,1.998825240052768,-0.51181115269541611
5.7348897144183874e-06,1.9968384109037649,-0.51481606748400321
5.7648897144183854e-06,1.9951827199462624,-0.52817124432216822
5.7948897144183834e-06,1.9958449963292635,-0.53918926521365451
5.8248897144183814e-06,1.9955138581377629,-0.54753625073750767
5.8548897144183794e-06,1.9968384109037649,-0.55354608031468189
5.8848897144183775e-06,1.9981629636697671,-0.54019090347651688
5.914889714418389e-06,1.997500687286766,-0.53718598868792977
5.944889714418387e-06,1.9994875164357691,-0.5468684918955995
5.9748897144183851e-06,1.9951827199462624,-0.55855427162899396
6.0048897144183831e-06,1.9955138581377629,-0.56656737773189292
6.0348897144183811e-06,1.9978318254782665,-0.56623349831093872
6.0648897144183791e-06,1.9928647526057588,-0.5739127249928837
6.0948897144183771e-06,1.9991563782442685,-0.57458048383479188
6.1248897144183887e-06,1.9935270289887597,-0.56456410120616818
6.1548897144183867e-06,1.9998186546272696,-0.59361161082917713
6.1848897144183847e-06,1.9971695490952655,-0.57791927804433318
6.2148897144183828e-06,1.9935270289887597,-0.58092419283292029
6.2448897144183808e-06,1.9981629636697671,-0.58693402241009474
6.2748897144183788e-06,1.9951827199462624,-0.58893729893581948
6.3048897144183768e-06,1.997500687286766,-0.60195859635303028
6.3348897144183884e-06,1.9965072727122644,-0.60095695809016791
6.3648897144183864e-06,1.9968384109037649,-0.60162471693207631
6.3948897144183844e-06,1.9965072727122644,-0.6083023053511587
6.4248897144183825e-06,1.9968384109037649,-0.60496351114161762
6.4548897144183805e-06,1.9965072727122644,-0.60796842593020473
6.4848897144183785e-06,1.9965072727122644,-0.61164109956070001
6.5148897144183765e-06,1.9971695490952655,-0.62098972334741553
6.5448897144183881e-06,1.9948515817547618,-0.61798480855882842
6.5748897144183861e-06,1.9951827199462624,-0.62399463813600264
6.6048897144183841e-06,1.9971695490952655,-0.62766731176649815
6.6348897144183821e-06,1.9958449963292635,-0.63467877960653474
6.6648897144183802e-06,1.9948515817547618,-0.63100610597603946
